"Product Name","Collection Name","Serial No","Fabric Type","Stock","PO Pending Qty"
"A090113Y-P-140PLAIN81522PLAIN-CU0106372","CONTEMPORARY JACQUARDS - II","223","-","220.65","0"
"B101629P-P-140PLAIN78301PLAIN-CU0103820","KNOCKOUT","11","-","220.67","600"
"B095530P-P-140PLAIN78003PLAIN-CU0103493","RAFFLES","27","-","220.7","300"
"B104394Y-P-L-140PLAIN80524PLAIN-CU0105108","ECO BOUCLE SHEERS","15","-","220.75","300"
"C077786P-140FOIL-478181401PLAIN-CU0106454","BALLERINA","10","-","220.8","0"
"A095822P-P-140PLAIN84167PLAIN-CU0106085","SATINA TEXTURES","38","-","220.85","0"
"A095822P-P-140PLAIN84178PLAIN-CU0106080","SATINA TEXTURES","34","-","220.9","0"
"C075502Y-P-140PLAIN75999PLAIN-CU0103082","LOCOMOTION","50","-","220.99","300"
"B104613PR-P-P140PLAIN80924PLAIN-CU0105456","CHECKMATE","35","-","221.05","300"
"A083908P-P-140PLAIN81321PLAIN-CU0104455","TRIBUNE - II","206","-","221.1","300"
"B090121P-MO-DRC-140377504_14067849YM-187-CU0301190","MAGNOLIA","59","-","221.15","300"
"B090121P-ME-DA-1403244_14067849YM-18707-CU0301152","VERANDA","35","-","221.15","300"
"B021208Y-ME-D-140453880_14084992YM-18870-CU0301958","ARTEA","8","-","221.2","0"
"B090121P-ME-DA-1403215_14067850YM-18751-CU0301178","MAGNOLIA","38","-","221.3","300"
"B090121P-ME-D-140451846_14067849YM-18315-CU0301054","ROSEWOOD","41","-","221.45","300"
"A083906P-P-140PLAIN81320PLAIN-CU0104506","TRIBUNE - II","251","-","221.5","300"
"B094317P-P-140PLAIN74064PLAIN-CU0103317","SATINA","41","-","221.59","600"
"B104613PR-P-P140PLAIN80903PLAIN-CU0105435","CHECKMATE","14","-","221.6","300"
"LUXEVELVET-140PLAIN32-LAURELPLAIN-CU0105949","LUXE VELVET","32","-","221.65","300"
"A017751Y-ME-RO-140377334_14045343EM-1770-CU0301781","ZENITH V","511","-","221.7","300"
"A069991P-P-EC-L-140PLAIN78558PLAIN-CU0104225","EDITION - I","35","-","221.71","600"
"B095243Y-P-300PLAIN74660PLAIN-CU0106098","BOUCLE SHEERS WIDE","4","-","221.75","300"
"B090121P-ME-D-140377514_14067850YM-18789-CU0301163","MAGNOLIA","14","-","221.9","300"
"A033915Y-P-140PLAIN80652PLAIN-CU0106716","ATLAS SHEERS","142","-","221.94","300"
"B094866P-MO-140452675_14078447YM-18770-CU0301158","MAGNOLIA","6","-","221.95","300"
"B021208Y-ME-D-140450824_14025736YM-7663-CU0301975","ARTEA","31","-","222.1","0"
"C075775P-T-L-140TR463763823PLAIN-CU0105354","HERITAGE PRINTS","9","-","222.15","300"
"A077643Y-140STRAPPO-BRONZE77696PLAIN-CU0106492","BALLERINA","48","-","222.2","0"
"C055876P-P-140PLAIN52887PLAIN-CU0103589","RITZ","29","-","222.2","300"
"A090113Y-P-140PLAIN81529PLAIN-CU0106392","CONTEMPORARY JACQUARDS - II","219","-","222.25","0"
"A079121Y-140FOIL-492878411PLAIN-CU0106467","BALLERINA","23","-","222.3","0"
"B094251P-P-140PLAIN74430PLAIN-CU0103436","EARTHEN","15","-","222.3","600"
"B009786P-ME-D-140453055_14027286YM-11503-CU0301440","GARDENIA","8","-","222.35","300"
"A084383P-P-140PLAIN81321PLAIN-CU0104496","TRIBUNE - II","246","-","222.5","300"
"B094866P-O-140TR462877668PLAIN-CU0105368","HERITAGE PRINTS","18","-","222.7","300"
"A083620Y-P-140PLAIN80622PLAIN-CU0106635","TRIBUNE","652","-","222.7","450"
"A086505Y-P-140PLAIN81830PLAIN-CU0104748","BUDGET JACQUARDS","34","-","222.8","300"
"B101653Y-P-300PLAIN78383PLAIN-CU0105709","EPIC SHEERS WIDE","74","-","222.9","300"
"A013723P-ME-RO-140C25521_1401821EM-1532-CU0301642","ZENITH - II","216","-","222.9","300"
"MADISON-140PLAIN24-MISTPLAIN-CU0105832","MADISON","24","-","222.9","300"
"A081925P-P-FG-140PLAIN81071PLAIN-CU0105223","RUSSEL","26","-","222.95","300"
"B090222PR-P-300PLAIN68619PLAIN-CU0104538","MICHELIN WIDE","23","-","222.98","300"
"A090516Y-P-140PLAIN82224PLAIN-CU0105317","METALLIC SATINS","6","-","223.01","300"
"A081030Y-P-EC-140PLAIN81212PLAIN-CU0105054","MODERN TEXTURES","7","-","223.05","300"
"B009786P-P-140PLAIN78025PLAIN-CU0103663","RITZ","1","-","223.05","1800"
"A086246P-P-140PLAIN81324PLAIN-CU0104549","TRIBUNE - II","272","-","223.1","300"
"C075775P-T-L-140TR450463823PLAIN-CU0104633","VERANDA","27","-","223.1","300"
"MEB-TRM-B090121P-MO-D377799_14067849YM-1-CU0301498","TRIMLINE","72","-","223.15","0"
"A068512Y-P-140PLAIN77797PLAIN-CU0103672","MATTE JACQUARDS I","54","-","223.34","300"
"A055857P-O-140TR468382098PLAIN-CU0105295","DIMOUT BLOOM","14","-","223.35","300"
"B093825P-P-140PLAIN73795PLAIN-CU0103061","LOCOMOTION","29","-","223.45","300"
"MEB-TRM-C55876P-MO-DCC71597_14052892RM-1-CU0301508","TRIMLINE","88","-","223.6","0"
"B108069P-P-EC-140PLAIN84098PLAIN-CU0106851","BENCHMARK","37","-","223.6","0"
"A086248P-P-140PLAIN81321PLAIN-CU0104463","TRIBUNE - II","214","-","223.7","300"
"A013723P-S-X-122C16479_12245436EM-2176-CU0301244","LIMITED EMBROIDERIES -II","254","-","223.8","300"
"A091752Y-P-140PLAIN76972PLAIN-CU0106038","METALLIC TRIBUNE","332","-","223.8","300"
"B041382Y-O-140TR413745343PLAIN-CU0103829","NATURAL ESSENCE","41","-","224","400"
"B021208Y-MO-DRC-140453923_14084990YM-168-CU0301962","ARTEA","13","-","224.1","0"
"A075444P-P-P140PLAIN82340PLAIN-CU0105468","ZODIAC","2","-","224.25","300"
"A101143Y-P-140PLAIN84403PLAIN-CU0106354","CONTEMPORARY JACQUARDS - I","52","-","224.3","0"
"A089989P-P-EC-140PLAIN84116PLAIN-CU0106860","BENCHMARK","47","-","224.3","0"
"K000203P-P-EC-140PLAIN82306PLAIN-CU0104794","MAYFAIR","2","-","224.34","300"
"B106596P-P-P140PLAIN82355PLAIN-CU0105513","ZODIAC","25","-","224.35","300"
"A079264P-P-140PLAIN78289PLAIN-CU0103516","GRAPHIC TEXTURES","27","-","224.4","300"
"B090121P-P-140PLAIN67859PLAIN-CU0104992","OMEGA","58","-","224.48","300"
"A087101Y-P-140PLAIN81290PLAIN-CU0104906","NATURAL JACQUARDS","49","-","206.05","300"
"C078312Y-P-300PLAIN77938PLAIN-CU0104940","MINIMALIST WIDE","38","-","224.6","300"
"C075502Y-P-300PLAIN76002PLAIN-CU0105592","EPIC SHEERS WIDE","25","-","224.6","300"
"B042047Y-ME-DZ-140453418_14048983EM-2337-CU0301560","AMAYA","63","-","224.65","0"
"A084321Y-P-300PLAIN81858PLAIN-CU0106150","BOUCLE SHEERS WIDE","30","-","224.65","300"
"K000203P-P-EC-140PLAIN82300PLAIN-CU0104836","MAYFAIR","23","-","224.85","300"
"A017751Y-ME-RZ-140453401_14045353EM-2352-CU0301330","ZENITH  VII","727","-","224.9","300"
"A074511P-P-140PLAIN78825PLAIN-CU0104041","SERENE SHEERS","40","-","224.98","300"
"A100087Y-P-140PLAIN84230PLAIN-CU0106340","CONTEMPORARY JACQUARDS - I","24","-","225","0"
"B108090PR-P-LA-140PLAIN83779PLAIN-CU0106924","CLIFDEN","43","-","225","0"
"A017751Y-ME-RO-140377677_14045343EM-2264-CU0301343","ZENITH  VII","740","-","225","300"
"C075502Y-T-140TR450575983PLAIN-CU0104647","VERANDA","42","-","225.09","300"
"A081030Y-P-EC-140PLAIN81215PLAIN-CU0105082","MODERN TEXTURES","35","-","225.1","300"
"B042047Y-ME-140377331_14048983EM-2188-CU0301719","ZENITH III","343","-","225.1","300"
"B042047Y-MO-D-140453427_14048983YM-19136-CU0301520","AMAYA","10","-","225.2","0"
"B102563Y-P-140PLAIN78393PLAIN-CU0104015","SERENE SHEERS","27","-","225.2","300"
"A090516Y-P-140PLAIN82317PLAIN-CU0105333","METALLIC SATINS","14","-","225.4","300"
"A029482Y-P-300PLAIN62257PLAIN-CU0103725","ESPERANCE WIDE","41","-","225.4","450"
"A085623P-C-140PLAIN80738PLAIN-CU0105026","LUNAR","7","-","225.44","700"
"B104613PR-P-P140PLAIN80946PLAIN-CU0105491","CHECKMATE","57","-","225.45","300"
"A097979Y-P-140PLAIN84400PLAIN-CU0106329","CONTEMPORARY JACQUARDS - I","45","-","225.55","0"
"C078602Y-P-140PLAIN83316PLAIN-CU0105882","LINO SHEERS","23","-","225.6","0"
"A071454P-P-140PLAIN79435PLAIN-CU0104445","TUNDRA BOUCLE","48","-","225.7","300"
"A083150Y-P-140PLAIN80613PLAIN-CU0106617","TRIBUNE","634","-","225.7","300"
"B031202P-P-140PLAIN30674PLAIN-CU0103095","SAXON","15","-","225.75","300"
"A099303P-P-EC-140PLAIN83951PLAIN-CU0106414","CARTIER","4","-","225.8","0"
"C078690Y-P-140PLAIN83420PLAIN-CU0106193","BOUCLETTE","47","-","225.8","0"
"B094833P-P-EC-L-140PLAIN77213PLAIN-CU0104299","EDITION - II","220","-","225.85","300"
"A077643Y-140STRAPPO-CHAMPAGNE78318PLAIN-CU0106453","BALLERINA","9","-","225.95","150"
"A075183Y-P-EC-L-140PLAIN78617PLAIN-CU0104240","EDITION - I","43","-","226","450"
"B021208Y-MO-VC-14071742_14025736RM-1406-CU0301980","ARTEA","37","-","226.1","0"
"C077274Y-P-300PLAIN78403PLAIN-CU0105608","EPIC SHEERS WIDE","101","-","226.19","300"
"B104613PR-P-P140PLAIN80891PLAIN-CU0105423","CHECKMATE","2","-","226.25","600"
"X002978P-S-SZ-140CC2790DP_1321485EM-2248-CU0301865","ZENITH VI","610","-","226.3","300"
"C077894P-O-140TR4668RFPPLAIN-CU0105297","DIMOUT BLOOM","15","-","226.3","300"
"A055825P-C-140PLAIN80734PLAIN-CU0105007","LUNAR","41","-","226.35","300"
"A071712P-P-EC-L-140PLAIN78555PLAIN-CU0104339","EDITION - II","240","-","226.5","300"
"A098221P-P-EC-140PLAIN84107PLAIN-CU0106833","BENCHMARK","19","-","226.5","0"
"C077894P-P-140PLAIN47917PLAINPLAIN-CU0103923","ECO DIMOUT TEXTURES","9","-","226.51","300"
"A088005Y-P-140PLAIN83334PLAIN-CU0105930","LINO SHEERS","56","-","226.6","0"
"A091022Y-P-140PLAIN82046PLAIN-CU0104762","BUDGET JACQUARDS","41","-","226.6","450"
"A093969Y-P-140PLAIN84397PLAIN-CU0106336","CONTEMPORARY JACQUARDS - I","43","-","226.65","0"
"C078503Y-P-140PLAIN83434PLAIN-CU0106161","BOUCLETTE","31","-","226.75","0"
"A013723P-S-X-122C16479_1221821EM-1662-CU0301240","LIMITED EMBROIDERIES -II","250","-","226.8","300"
"B067115P-P-FG-145PLAIN62675PLAIN-CU0103184","EARTHWILD","7","-","226.8","300"
"C078503Y-P-140PLAIN83428PLAIN-CU0106221","BOUCLETTE","61","-","226.85","0"
"B101653Y-P-300PLAIN78388PLAIN-CU0105721","EPIC SHEERS WIDE","77","-","226.9","300"
"MADISON-140PLAIN12-FERNPLAIN-CU0105820","MADISON","12","-","226.9","300"
"A095822P-P-140PLAIN84176PLAIN-CU0106040","SATINA TEXTURES","14","-","227.15","0"
"A078414Y-P-140PLAIN80631PLAIN-CU0106682","ATLAS SHEERS","108","-","227.3","300"
"A093969Y-P-140PLAIN84230PLAIN-CU0106345","CONTEMPORARY JACQUARDS - I","29","-","227.3","0"
"A100110Y-P-140PLAIN84394PLAIN-CU0106327","CONTEMPORARY JACQUARDS - I","39","-","221.35","450"
"A013723P-S-X-122C16466_1221485EM-1651-CU0301145","ZENITH","135","-","227.37","450"
"A091544Y-P-140PLAIN82314PLAIN-CU0105377","METALLIC SATINS","36","-","227.4","300"
"A087104Y-P-140PLAIN81258PLAIN-CU0104886","NATURAL JACQUARDS","39","-","227.45","300"
"B095530P-P-140PLAIN78009PLAIN-CU0103517","RAFFLES","45","-","227.45","300"
"C074682P-MO-140450809_14078535YM-18274-CU0300980","NATURAL ESSENCE","9","-","227.5","550"
"A086505Y-P-140PLAIN81828PLAIN-CU0105508","BUDGET JACQUARDS","3","-","227.55","300"
"B042047Y-MO-D-140453421_14048983YM-15833-CU0301540","AMAYA","41","-","227.6","0"
"A103215Y-P-140PLAIN84754PLAIN-CU0106804","TRIBUNE - III","361","-","227.7","0"
"X002978P-S-SZ-140CC2790DP_1321821EM-2241-CU0301863","ZENITH VI","608","-","227.8","300"
"C075775P-T-L-140TR447963823PLAIN-CU0104649","VERANDA","45","-","227.8","300"
"C075775P-T-L-140TR465263823PLAIN-CU0105370","HERITAGE PRINTS","21","-","227.9","300"
"INTEGRA-140PLAIN27-MINERALPLAIN-CU0104597","INTEGRA","27","-","227.95","300"
"A084321Y-P-300PLAIN81861PLAIN-CU0106154","BOUCLE SHEERS WIDE","32","-","228","300"
"C078690Y-P-140PLAIN83422PLAIN-CU0106209","BOUCLETTE","55","-","228.05","0"
"A082705Y-P-EC-140PLAIN81279PLAIN-CU0105069","MODERN TEXTURES","22","-","228.1","300"
"C075775P-T-L-140TR450063823PLAIN-CU0104645","VERANDA","40","-","228.1","300"
"A086815Y-P-140PLAIN73308PLAIN-CU0105401","METALLIC SATINS","48","-","228.2","300"
"B094866P-O-140TR449877668PLAIN-CU0104626","VERANDA","20","-","228.25","400"
"A073075Y-P-C140PLAIN78361PLAIN-CU0103896","MYSTIQUE","5","-","228.28","300"
"A098221P-P-EC-140PLAIN84108PLAIN-CU0106818","BENCHMARK","2","-","228.35","0"
"X002978P-S-P4-140452548_1401824EM-178XH2-CU0301860","ZENITH VI","605","-","228.4","300"
"A082534YR-P-AP-140PLAIN80502PLAIN-CU0104982","OMEGA","49","-","228.44","300"
"A075836Y-FG-140PLAIN76563PLAIN-CU0105257","RUSSEL","43","-","226.5","300"
"A013723P-S-ZX-140C25523_1401821EM-1669-CU0301656","ZENITH - II","230","-","228.5","300"
"A075836Y-FG-140PLAIN76557PLAIN-CU0105201","RUSSEL","15","-","228.6","300"
"A095822P-P-140PLAIN81870PLAIN-CU0106088","SATINA TEXTURES","41","-","228.65","0"
"A087000Y-P-140PLAIN81114PLAIN-CU0104360","MATTE JACQUARDS III","321","-","228.69","300"
"A055857P-O-140TR468982098PLAIN-CU0105314","DIMOUT BLOOM","23","-","228.7","300"
"A013723P-S-X-122C16480_1221485EM-108-CU0301200","LIMITED EMBROIDERIES -II","210","-","228.7","300"
"B021208Y-MO-DRC-140453923_14084990YM-766-CU0301971","ARTEA","26","-","228.7","0"
"A094999P-P-EC-140PLAIN84080PLAIN-CU0106828","BENCHMARK","13","-","228.8","0"
"A087894Y-P-140PLAIN81735PLAIN-CU0106073","METALLIC TRIBUNE","349","-","228.95","300"
"A097935Y-P-140PLAIN84226PLAIN-CU0106243","CARLTON","6","-","228.95","0"
"C073703PR-P-140PLAIN64285PLAIN-CU0103341","MELANGE","13","-","229.02","300"
"A072618P-P-EC-L-140PLAIN78569PLAIN-CU0104181","EDITION - I","12","-","229.03","300"
"X002978P-S-SZ-140CC2794_1401821EM-2269-CU0301869","ZENITH VI","614","-","229.1","300"
"A095822P-P-140PLAIN84165PLAIN-CU0106048","SATINA TEXTURES","18","-","229.1","0"
"A079531Y-C-140PLAIN72132PLAIN-CU0106579","MOONLIGHT","40","-","229.15","300"
"B095530P-P-140PLAIN78002PLAIN-CU0103481","RAFFLES","30","-","229.19","300"
"A084321Y-P-300PLAIN81862PLAIN-CU0106156","BOUCLE SHEERS WIDE","33","-","229.4","300"
"B042047Y-ME-DZ-140453421_14048983EM-2337-CU0301553","AMAYA","58","-","229.5","0"
"A065911Y-P-300PLAIN81951PLAIN-CU0104913","MINIMALIST WIDE","24","-","229.5","300"
"A017751Y-MO-140452508_14045343YM-18066-CU0301760","ZENITH IV","430","-","229.5","300"
"A071486P-P-140PLAIN78439PLAIN-CU0103884","DAYDREAM","45","-","229.7","300"
"A086246P-P-140PLAIN81318PLAIN-CU0104536","TRIBUNE - II","266","-","229.8","300"
"A098221P-P-EC-140PLAIN84112PLAIN-CU0106864","BENCHMARK","52","-","229.85","0"
"A068236YR-P-300PLAIN77921PLAIN-CU0104576","MICHELIN WIDE","42","-","229.86","300"
"A083346Y-P-140PLAIN81806PLAIN-CU0105542","BUDGET JACQUARDS","20","-","229.9","450"
"B090121P-MO-DLC-14072770_14067850RM-1272-CU0301159","MAGNOLIA","7","-","230.1","300"
"A017751Y-ME-D-140452735_14045344YM-18797-CU0301349","ZENITH  VII","746","-","230.1","300"
"A083800Y-P-140PLAIN81096PLAIN-CU0104382","MATTE JACQUARDS III","332","-","230.15","300"
"OSOFTLYP-O-140TR4598RFPPLAIN-CU0104702","MAJESTIC","20","-","230.2","300"
"B094866P-MO-D-140452703_14078447YM-18785-CU0301171","MAGNOLIA","25","-","230.35","300"
"B042047Y-MO-D-140453427_14048983YM-15833-CU0301539","AMAYA","40","-","230.6","0"
"B091572Y-P-300PLAIN74177PLAIN-CU0106200","BOUCLE SHEERS WIDE","55","-","230.9","900"
"A083152Y-P-140PLAIN80607PLAIN-CU0106640","TRIBUNE","657","-","231.2","300"
"A013723P-S-X-122C16481_12245436EM-299-CU0301238","LIMITED EMBROIDERIES -II","248","-","231.3","300"
"B090121P-MO-140453065_14067848YM-19038-CU0301577","FABLES","55","-","231.35","300"
"A089112Y-P-EC-140PLAIN82139PLAIN-CU0104802","MAYFAIR","6","-","231.4","300"
"A082441Y-P-EC-140PLAIN81236PLAIN-CU0105086","MODERN TEXTURES","39","-","231.45","300"
"A017751Y-MO-VC-14071560_14045344RM-1230-CU0301395","MIST","7","-","231.47","450"
"B102860P-P-L-300PLAIN80554PLAIN-CU0106134","BOUCLE SHEERS WIDE","22","-","231.55","300"
"A083614Y-P-300PLAIN83243PLAIN-CU0105887","LINO SHEERS","26","-","231.6","150"
"A013723P-S-ZX-122C8427_1221821EM-2184-CU0301388","LIMITED EMBROIDERIES -III","440","-","231.7","300"
"A090113Y-P-140PLAIN81526PLAIN-CU0106381","CONTEMPORARY JACQUARDS - II","233","-","231.7","0"
"A103251Y-P-140PLAIN84774PLAIN-CU0106758","TRIBUNE - III","315","-","231.8","0"
"B021208Y-ME-D-140378380_14084991YM-13305-CU0301955","ARTEA","5","-","231.8","0"
"A017751Y-ME-D-140377622_14045349YM-15830-CU0301406","MIST","18","-","231.8","300"
"OSOFTLYP-O-140TR4576RFPPLAIN-CU0104718","MAJESTIC","36","-","232","300"
"A084321Y-P-140PLAIN81862PLAIN-CU0105127","ECO BOUCLE SHEERS","34","-","232","300"
"B021208Y-ME-D-140453688_14084990YM-17724-CU0301966","ARTEA","19","-","232","0"
"A075593P-P-EC-L-140PLAIN78586PLAIN-CU0104307","EDITION - II","224","-","232.15","300"
"B094317P-140FOIL-476173746PLAIN-CU0105409","METALLIC SATINS","52","-","232.15","300"
"X002978P-S-SZ-140CC2777_1401821EM-2268-CU0301898","ZENITH VI","643","-","232.2","300"
"C077894P-O-140TR4658RFPPLAIN-CU0105320","DIMOUT BLOOM","26","-","232.25","300"
"A072718Y-P-140PLAIN82112PLAIN-CU0105004","ZEN","3","-","232.3","300"
"A017751Y-ME-D-140452593_14045349YM-18872-CU0301419","MIST","31","-","232.3","300"
"A017751Y-ME-LC-14072736_14045353R-118-CU0301428","MIST","40","-","232.35","450"
"A017751Y-ME-DA-1403325_14045349YM-7189-CU0301410","MIST","22","-","232.44","300"
"MEB-TRMB090121P-ME-D15453110_14067850YM--CU0301481","TRIMLINE","45","-","232.6","0"
"A101143Y-P-140PLAIN84310PLAIN-CU0106321","CONTEMPORARY JACQUARDS - I","33","-","232.6","0"
"A093995Y-P-140PLAIN84406PLAIN-CU0106375","CONTEMPORARY JACQUARDS - II","237","-","232.65","0"
"A073075Y-140FOIL-422378359PLAIN-CU0104091","LUMINARA","20","-","232.65","300"
"A073710Y-P-140PLAIN77504PLAIN-CU0103788","SERAI","13","-","232.93","300"
"C075775P-T-L-140TR448263823PLAIN-CU0104615","VERANDA","6","-","232.94","300"
"MADISON-140PLAIN14-NAVYPLAIN-CU0105822","MADISON","14","-","233","300"
"A082534YR-P-AP-140PLAIN80470PLAIN-CU0104930","OMEGA","21","-","233","300"
"A076620Y-P-140PLAIN82049PLAIN-CU0105268","ZEN","42","-","233.05","600"
"C077754P-P-EC-L-140PLAIN78580PLAIN-CU0104333","EDITION - II","237","-","233.12","600"
"A097980Y-P-140PLAIN84227PLAIN-CU0106370","CONTEMPORARY JACQUARDS - II","221","-","233.2","0"
"B041382Y-O-140TR417345343PLAIN-CU0103860","ROSEWOOD","13","-","233.33","300"
"B108090PR-P-LA-140PLAIN83757PLAIN-CU0106902","CLIFDEN","21","-","233.4","0"
"A085623P-C-140PLAIN80734PLAIN-CU0105029","LUNAR","37","-","233.5","700"
"A013723P-S-X-122C16496_1221821EM-79-CU0301582","LIMITED EMBROIDERIES -III","445","-","233.5","300"
"OSOFTLYP-O-140TR4587RFPPLAIN-CU0104707","MAJESTIC","25","-","233.52","300"
"A013723P-S-X-122C16481_1221821EM-2185-CU0301233","LIMITED EMBROIDERIES -II","243","-","233.6","300"
"B090121P-ME-DA-1403136_14067850YM-18283-CU0301021","ROSEWOOD","3","-","233.65","300"
"A013723P-S-RO-122C16496_1221485EM-1532-CU0301578","LIMITED EMBROIDERIES -III","441","-","233.7","300"
"A099848Y-P-EC-140PLAIN84189PLAIN-CU0106435","CARTIER","25","-","233.8","0"
"A071486P-P-140PLAIN78429PLAIN-CU0103856","DAYDREAM","21","-","233.89","300"
"C074682P-MO-VC-14072709_14066463RM-1240-CU0300974","NATURAL ESSENCE","2","-","233.95","300"
"A097768P-P-140PLAIN81870PLAIN-CU0106090","SATINA TEXTURES","43","-","233.95","0"
"B102563Y-P-140PLAIN78397PLAIN-CU0104019","SERENE SHEERS","29","-","234","300"
"B094866P-O-140TR448677668PLAIN-CU0104642","VERANDA","37","-","234","300"
"A079147Y-P-140PLAIN81383PLAIN-CU0105121","ECO BOUCLE SHEERS","28","-","234.1","300"
"C075775P-T-L-140TR463663823PLAIN-CU0105419","HERITAGE PRINTS","54","-","234.15","300"
"B094833P-P-140PLAIN77204PLAIN-CU0103549","RAFFLES","12","-","234.25","600"
"A017751Y-ME-RO-140453403_14045343EM-2264-CU0301315","ZENITH  VII","712","-","234.3","300"
"B094710P-140VESUVIO-CHAMPAGNE75172PLAIN-CU0106479","BALLERINA","35","-","234.45","0"
"B108090PR-P-LA-140PLAIN83760PLAIN-CU0106905","CLIFDEN","24","-","234.5","0"
"A013723P-S-X-122C16199_1221485EM-108-CU0301212","LIMITED EMBROIDERIES -II","222","-","234.5","300"
"A017751Y-ME-LC-14072736_14045344R-118-CU0301427","MIST","39","-","234.55","300"
"A013723P-S-ZX-122C25498_1221821EM-2290-CU0301278","LIMITED EMBROIDERIES -II","288","-","234.6","300"
"A065911Y-P-300PLAIN77057PLAIN-CU0104889","MINIMALIST WIDE","12","-","234.64","300"
"B065969P-P-140PLAIN62608PLAIN-CU0103162","MYTH","10","-","234.75","300"
"B094317P-T-L-140TR456073740PLAIN-CU0104696","MAJESTIC","14","-","234.75","300"
"A100117P-P-CO-145PLAIN84363PLAIN-CU0106910","CLIFDEN","29","-","234.8","0"
"A017751Y-ME-RO-140452566_14045343EM-2220-CU0301790","ZENITH V","520","-","234.8","300"
"B021208Y-ME-D-140378373_14084992YM-19584-CU0301957","ARTEA","7","-","234.9","0"
"B101653Y-P-300PLAIN78380PLAIN-CU0105713","EPIC SHEERS WIDE","71","-","235","300"
"C075502Y-P-300PLAIN75982PLAIN-CU0106254","EPIC SHEERS WIDE","3","-","235.05","300"
"B100665P-P-140PLAIN76749PLAIN-CU0103557","RAFFLES","7","-","235.09","300"
"B094866P-O-140TR461977668PLAIN-CU0105390","HERITAGE PRINTS","33","-","235.1","300"
"B094866P-O-140TR462377668PLAIN-CU0105396","HERITAGE PRINTS","38","-","219.15","400"
"A013723P-S-X-122C16462_1221821EM-1622-CU0301085","LIMITED EMBROIDERIES","18","-","235.2","300"
"A101160Y-P-140PLAIN84415PLAIN-CU0106356","CONTEMPORARY JACQUARDS - II","202","-","235.2","0"
"B100666P-P-140PLAIN76758PLAIN-CU0102997","LUXE BOUCLE","8","-","235.21","1600"
"A087160P-P-EC-140PLAIN81041PLAIN-CU0104795","HOUSE BOUCLES","36","-","235.25","300"
"A102042Y-P-140PLAIN84759PLAIN-CU0106805","TRIBUNE - III","362","-","235.4","0"
"B042047Y-ME-DZ-140453426_14035936EM-2346-CU0301525","AMAYA","19","-","235.49","0"
"B021208Y-ME-D-140378373_14025736YM-19582-CU0301973","ARTEA","28","-","235.5","0"
"A097985Y-P-140PLAIN84397PLAIN-CU0106334","CONTEMPORARY JACQUARDS - I","41","-","235.55","0"
"A097979Y-P-140PLAIN84310PLAIN-CU0106324","CONTEMPORARY JACQUARDS - I","36","-","235.6","0"
"C078690Y-P-140PLAIN83412PLAIN-CU0106108","BOUCLETTE","5","-","235.77","250"
"A065911Y-P-300PLAIN77067PLAIN-CU0104946","MINIMALIST WIDE","41","-","235.8","300"
"A068009Y-O-140TR416774490PLAIN-CU0103803","NATURAL ESSENCE","6","-","235.8","300"
"A097935Y-P-140PLAIN84223PLAIN-CU0106233","CARLTON","1","-","235.88","150"
"B094052Y-P-140PLAIN78229PLAIN-CU0104430","TUNDRA BOUCLE","40","-","235.9","300"
"A097937Y-P-140PLAIN84220PLAIN-CU0106280","CARLTON","30","-","235.95","0"
"A086815Y-P-140PLAIN82208PLAIN-CU0105416","METALLIC SATINS","55","-","235.95","300"
"C073703PR-P-140PLAIN64299PLAIN-CU0103388","MELANGE","38","-","235.99","300"
"B094317P-P-140PLAIN73754PLAIN-CU0103286","SATINA","25","-","236","600"
"A099848Y-P-EC-140PLAIN84187PLAIN-CU0106431","CARTIER","21","-","236","0"
"A090234Y-P-140PLAIN81746PLAIN-CU0104770","BUDGET JACQUARDS","45","-","236.1","300"
"A097937Y-P-140PLAIN84234PLAIN-CU0106255","CARLTON","12","-","236.2","0"
"A100084Y-P-140PLAIN84304PLAIN-CU0106303","CONTEMPORARY JACQUARDS - I","5","-","236.2","0"
"B094251P-P-140PLAIN74447PLAIN-CU0103469","EARTHEN","32","-","236.34","300"
"A013723P-S-X-122C16479_1221485EM-55-CU0301241","LIMITED EMBROIDERIES -II","251","-","236.4","300"
"A017751Y-ME-LC-14071258_14045343R-143-CU0300943","FORECAST","16","-","236.5","300"
"A100110Y-P-140PLAIN84395PLAIN-CU0106314","CONTEMPORARY JACQUARDS - I","11","-","236.5","900"
"A073034Y-P-300PLAIN81426PLAIN-CU0106176","BOUCLE SHEERS WIDE","43","-","236.75","300"
"A071651Y-P-140PLAIN77546PLAIN-CU0103610","MATTE JACQUARDS I","23","-","236.76","500"
